titulo;url;regiao;descricao
Analista de Dados;https://www.catho.com.br/vagas/analista-de-dados/18538744/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Coletar a necessidade do negócio e criará um plano técnico para os desenvolvedores e, eventualmente, poderá participar de alguns desenvolvimentos também.  Liderar e participar de sessões de design com administradores de dados corporativos e de hub, equipes de engenharia, cientistas de dados, gerentes de produtos, partes interessadas de negócios e de TI, que resultam em documentação para soluções de processamento, armazenamento e entrega de dados.  Compreender as necessidades e processos de capacidade de negócios conforme se relacionam com Soluções de TI por meio de parceria com gerentes de produto e partes interessadas de negócios e funcionais de TI e aplicar esse conhecimento para influenciar as metas de negócios.  Ajudar a equipe a estabelecer e melhorar processos e metodologias, como SCRUM ou Kanban, e/ou liderar novos pilotos  Implementar soluções de dados de acordo com documentação de design usando uma variedade de ferramentas e linguagens de programação, como Kafka, bancos de dados SQL e não SQL, Scala, Go etc, e seguindo os processos e metodologias estabelecidos pela equipe.  Facilitar e participar revisões de código, retrospectivas, testes funcionais e de integração e outros atividades da equipe focadas na melhoria da qualidade da entrega.  Fornecer estimativas confiáveis ??para projeto de grande escala.  Liderar a colaboração com proprietários de produtos, outros engenheiros e administradores de dados dentro da equipe e entre dados, plataformas técnicas e equipes de produtos no desenvolvimento e alinhamento de roteiros, datas de entrega e esforços de integração. Experiência com comercial e técnica em ferramentas AWS. Experiência com Diagrama de modelo de dados, documentação funcional e plano de teste. Desejável experiência com tecnologias AWS: EC2, Glue, Linux (Lambda), Spark, cNodes, Python e Espanhol.  Idioma:  Inglês - Fluente
Consultor de DataScience;https://www.catho.com.br/vagas/consultor-de-datascience/18512208/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Buscamos consultores em diversos níveis para projetos de Analytics e Machine Learning em instituições financeiras e grandes empresas de varejo. Formação em Estatística, Engenharia ou Ciência de de Dados. Experiência em desenvolvimento de modelos preditivos usando R, Python ou SAS.
Gerente de Growth;https://www.catho.com.br/vagas/gerente-de-growth/18474245/?origem_apply=busca-de-vagas&entrada_apply=direto;Barueri - SP (1);Experiência em marketing de Performance e Mobile apps. Definir quais dados e indicadores estratégicos são necessários para tomada de decisão. Definir as ferramentas para organização e análise dos dados. Criar soluções para uma melhor jornada do usuário. Melhorar o resultado em cada uma das etapas do funil de Growth. Construir e executar as melhores estratégias para aquisição e retenção de usuários através de mídia paga ou mesmo orgânico. Gestão de público alvo, criativos, budget e estratégias de leilão para maximizar a eficiência da mídia paga. Otimização de SEO e ASO para maior conversão de usuários. Dirigir decisões baseadas em dados através de contínuas experimentações e otimizações dos processos, inclusive testando novas interfaces. Trabalhar em conjunto com Produto, Engenheiros de software, Analista de dados e Designer para construção de funcionalidades que possibilitem escalabilidade do produto. Buscar e avaliar oportunidades de growth, priorizando os projetos de maior impacto e avaliando com os engenheiros e analista de dados, as dificuldades técnicas para o sucesso do projeto. Experiência com plataforma de atribuição ( Adjust). Habilidade em comunicação e persuasão para trabalhar com a sinergia entre os times disciplinares. Habilidade em análise de dados qualitativos e quantitativos para priorização de roadmap. Conhecimento em banco de dados (Mongo). Experiência com mobile. Inglês intermediário.
Analista de Suporte Técnico;https://www.catho.com.br/vagas/analista-de-suporte-tecnico/18474147/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Prestar suporte técnico presencial ou por telefone (Remoto) ao usuário, resolvendo problemas relativos ao funcionamento dos computadores da empresa. responsável por gerenciar as informações em uma organização, criando e distribuindo-as em redes de computadores, além de lidar com processamento de dados, engenharia de software, informática, hardwares e softwares. Desejável experiência na função. Formação concluída ou cursando, em Tecnologia da informação ou áreas afins!
Arquiteto;https://www.catho.com.br/vagas/arquiteto/18419461/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Desenvolvimento de projetos executivos e complementares Contato com fornecedores. Decisões técnicas Conhecimento em projetos executivos arquitetônico e disciplinas complementares (instalações e engenharias) Compatibilização Gestão de dados e documentos provenientes de tratativas com fornecedores. Desejável vivência com projetos fabril. Habilidade em: AutoCAD Project, Sketchup, Revit, BIM, Pacote Office.
Suporte Técnico;https://www.catho.com.br/vagas/suporte-tecnico/18408285/?origem_apply=busca-de-vagas&entrada_apply=direto;Fortaleza - CE (1);Prestar suporte técnico presencial ou por telefone (Remoto) ao usuário, resolvendo problemas relativos ao funcionamento dos computadores da empresa. responsável por gerenciar as informações em uma organização, criando e distribuindo-as em redes de computadores, além de lidar com processamento de dados, engenharia de software, informática, hardwares e softwares. Desejável experiência na função.  Formação concluída ou cursando, em Tecnologia da informação ou áreas afins!
Estágio em Análise de Dados;https://www.catho.com.br/vagas/estagio-em-analise-de-dados/18544218/?origem_apply=busca-de-vagas&entrada_apply=direto;Belo Horizonte - MG (1);Deverá estar cursando: Ensino Superior cursando em áreas de Tecnologia, Matemática, Estatística, Administrativa, Engenharias ou afins. Extração de dados do sistema. Alimentar e atualizar bases de dados. Atualização de dashboards no Power BI. Criação de tabelas, planilhas. Validação de dados. Operacionalizar estudos de caso. Ajudar em conferências de planilhas de outros departamentos. Conhecimento intermediário ou avançado em Excel (ou Planilha Google). Conhecimento básico de estatística. Conhecimento básico em Power BI.
Analista de Projetos;https://www.catho.com.br/vagas/analista-de-projetos/18534037/?origem_apply=busca-de-vagas&entrada_apply=direto;Nova Lima - MG (1);Editar e inserir informações no SAP, formatar e criar planilhas para carga em massa de informações no SAP, auxiliar as equipes de Manutenção, PCM e Engenharia no cadastro de dados, elaboração de relatórios semanais de acompanhamento. Graduação em Administração ou áreas correlatas Desejável experiência (na área): SAP - PM Conhecimento em Excel e Power Bi.
Tech Talentos RECODE;https://www.catho.com.br/vagas/tech-talentos-recode/18495179/?origem_apply=busca-de-vagas&entrada_apply=direto;Barueri - SP (1);Desenvolvimento de Produtos e Demandas Testes (QA) Infraestrutura e Segurança Engenharia e Ciência de Dados BI Analytics Inovação e Produtos E muito mais!! Com a gente, além de participar das Baratonas (o nosso Hackathon interno) você trabalhará com diversas Tecnologias, entre elas:  C# .Net .Net Core PHP Node.Js React React Native SQLServer PostgreSQL
Data Engineer Tech Lead;https://www.catho.com.br/vagas/data-engineer-tech-lead/18488105/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Responder pela gestão do time de Engenharia Dados Prover análise e migrações de estruturas de dados vindas de diversas fontes Suportar a construção e manutenção do ambiente de Data Lake Conduzir o mapeamento e documentação da informação estratégica em formato tabular, incluindo data sets para modelagem estatística e auxílio no provisionamento de Data Marts. Efetuar manutenções em códigos existentes, desenvolver novas funcionalidades e manter "vivo" o ambiente atual Ser o agente transformador da Cultura DevOps. Experiência de implementação de Banco de dados relacional (SQLServer, Athena, MySQL e PostgreSQL) e soluções Big Data (MongoDB, Spark). Conhecimento em modelagem de dados (relacional e não relacional) Conhecimento em tuning de queries (SQL) Experiência com ferramentas de ETL - extração, transformação e carregamento (AWS DMS, Glue, dbt, Airflow, Stitch, NiFi) Linguagens de programação: Python (bibliotecas Pandas, Arrow, scikit-learn, PySpark) e JavaScript Conhecimento em estratégias e ferramentas de gestão do ciclo de vida dos dados e replicação Provisionamento de dados através da construção de APIs utilizando Python Flask Experiência com ambientes e serviços de Cloud para suporte ao Data Lake. Conhecimentos de AWS e Google Cloud. Principais requisitos: AWS Lambda, ECS (Docker), EC2, VPC, cluster EMR, S3, EFS e SageMaker.   Você terá destaque se:  Tiver conhecimentos de técnicas de Machine Learning Conhecimento de ferramentas de visualização, como Power Bi Experiência prévia com ambientes de Data Warehouse. Liderança de Squad em processo Ágil.    Soft Skills  Forte desejo de auto-desenvolvimento e aprimoramento Abertura para feedback Adora trabalhar em equipe Proatividade, sempre se importar e se comportar como o dono dos entregáveis.
Arquiteto de Dados Sênior;https://www.catho.com.br/vagas/arquiteto-de-dados-senior/18587912/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Experiência com engenharia ou arquitetura de dados. Ter sido parte de uma equipe de desenvolvimento mais ampla, pareando com pessoas desenvolvedoras e, idealmente, analistas de negócios, pessoas engenheiras de infraestrutura e designers. Práticas ágeis como Scrum. Modelagem de dados relacional e multidimensional lógica e física, BI, Analytics e Big Data. Desenvolvimento, projetos e ambientes Big Data. Universo Hadoop, Python, Spark, Pyspark, Microsoft Azure, PowerBI, DAX, Azure Data Lake, Stream Analytics, Governança de dados e arquitetura de dados.
Orçamentista de Máquinas e Equipamentos;https://www.catho.com.br/vagas/orcamentista-de-maquinas-e-equipamentos/18595463/?origem_apply=busca-de-vagas&entrada_apply=direto;Pinhais - PR (1);Responsável por analisar e desenvolver orçamentos de projetos mecânicos e instalações. Desenvolvimento de novos componentes e dimensionamento de estruturas. Propor soluções com objetivo de redução de custos e aumento da taxa de conversão de negócios. Liberação de pedidos, melhorias em projetos. Interagir com a engenharia para levantamento de dados e esclarecimentos. Controlar prazo de documentação e seguir as normas de qualidade. Experiência com projetos mecânicos em AutoCad e Catia. Conhecimento de leitura e interpretação de desenhos técnicos. Conhecimento em pacote Office Boa administração do tempo. Raciocínio lógico e bom relacionamento interpessoal. Ensino Técnico cursando Mecânica ou Mecatrônica.
Técnico Especialista de Manutenção;https://www.catho.com.br/vagas/tecnico-especialista-de-manutencao/18434335/?origem_apply=busca-de-vagas&entrada_apply=direto;Belo Horizonte - MG (1);Garantir se a execução das atividades está sendo realizadas com qualidade Esse profissional terá um olhar matricial vinculado a garantia da qualidade dos processos verificar a necessidade de realização de treinamentos multiplicar conhecimentos garantir que as pessoas que pertençam a área estejam alinhadas aos objetivos da área Mapear processos, identificar oportunidade de melhorias Apoiar o Supervisor de manutenção tecnicamente na condução da equipe durante a realização das atividades, identificando oportunidades de capacitação e treinando a equipe Treinar os executantes de manutenção na consulta de manuais de manutenção, catálogos de peças e softwares de diagnóstico Scania e Mercedes Bens Participar das análises de falha e perfil de perdas junto à Engenharia sendo o responsável por levantar dados para análises de por garantir o cumprimento das ações destas análises Auditar o processo de execução de manutenção quanto ao cumprimento de procedimentos operacionais, planos de manutenção, instruções dos manuais dos fabricantes e quanto a qualidade das informações registradas sobre as manutenções executadas Elaborar instruções técnicas e procedimentos operacionais Desenvolver trabalhos e análises técnicas específicas com relatórios técnicos conforme demandados pelo Coordenador de Manutenção. Técnico em Mecânica completo. Experiência em Manutenção de caminhões de pequeno porte.
Especialista em Marketing Digital;https://www.catho.com.br/vagas/especialista-em-marketing-digital/18119929/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Acompanhar o desempenho das campanhas e acessos do site através das ferramentas de Web Analytics - Analisar constantemente o desempenho das visitas, conversão, vendas e campanhas de marketing - Analisar dados do site e a partir deles ter insights para melhoria constante - Elaborar relatórios de acessos e desempenho - Mensurar cohorts, life time value e payback de cada canal de marketing - Analisar a experiência do usuário no site - Mensurar a verba de marketing por canal, calculando projeção de ROI - Analisar constantemente as metas do site por canal, informando a área de marketing para cumprimento de metas - Criar alertas na ferramenta de Web Analytics para monitoramento de erros no site - Contribuição para análises preditivas e construção de modelos de atribuição. Superior Completo em Administração, Marketing, Engenharia, Gestão de Dados e Informações ou áreas afins - Inglês Avançado - Pacote Office Avançado - Sólido conhecimento em , Google Analytics, Google Tag Manager, Google Ads, Google Sheets e Plataformas de mídia, teste A/B - Certificação Necessária: Google Adwords . Desejáveis: - Conhecimento e experiência em Scrum/Desenvolvimento Ágil - Integrações com Salesforce - Conhecimentos sobre integrações diversas para a utilização de novas mídias e automatizações necessárias
Programador Delphi;https://www.catho.com.br/vagas/programador-delphi/18194617/?origem_apply=busca-de-vagas&entrada_apply=direto;Rio do Sul - SC (1);Desenvolver e executar a manutenção dos programas e softwares. Desenvolver os programas em conformidade com o padrão de interface, navegação e engenharia de processamento estabelecidas para atendimento da qualidade de toda a aplicação Corrigir as inconformidades ou inconsistências dos programas Melhorar as rotinas dos softwares Ensino superior completo em Ciências da Computação, Engenharia da Computação, Sistemas de Informação, ou em áreas correlatas Experiência na função será um diferencial Linguagem de Programação Delphi Lógica de Programação Desejável vivência em Banco de Dados, Sistema Operacional, Softwares Auxiliares, Modelagem de Dados, Engenharia de Processamento de Programas Inglês Técnico.
Técnico em Tecnologia da Informação;https://www.catho.com.br/vagas/tecnico-em-tecnologia-da-informacao/18493346/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);gerenciar as informações em uma organização, criando e distribuindo-as em redes de computadores, além de lidar com processamento de dados, engenharia de software, informática, hardwares e softwares.  instalações ERP pró ativo, interessado dinâmico e ágil
Desenvolvedor Android | Presencial ou Home Office;https://www.catho.com.br/vagas/desenvolvedor-android-presencial-ou-home-office/18621214/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);A Eleflow nasceu para tornar Big Data Analytics e Machine Learning mais acessíveis para as empresas. Com um time de Desenvolvedores, Engenheiros, Cientistas e Analistas de Dados experientes, motivados e curiosos buscamos ser os diferenciadores nos projetos que atuamos. Requisitos básicos:- Android Studio- Java- Kotlin.Requisitos desejáveis:- Graddle- Detekt- Mockito- OpenAPI- Ambiente AWS (Lambdas, API Gateway, SNS)
Técnico Informática;https://www.catho.com.br/vagas/tecnico-informatica/18612685/?origem_apply=busca-de-vagas&entrada_apply=direto;Belo Horizonte - MG (1);Gerenciar as informações em uma organização, criando e distribuindo-as em redes de computadores, além de lidar com processamento de dados, engenharia de software, informática, hardwares e softwares.    Configurações e programações de sistemas informáticos    Montagem e instalação de computadores    Assistência na correção de defeitos ou falhas nas redes ou equipamentos    Responsável pela cotação e compra de suprimentos para o setor. Necessário curso técnico de informática
Programador PHP;https://www.catho.com.br/vagas/programador-php/18395919/?origem_apply=busca-de-vagas&entrada_apply=direto;Rio do Sul - SC (1);Desenvolver os programas em conformidade com o padrão de interface, ergonomia, navegação e engenharia de processamento estabelecidas para atendimento da qualidade de toda a aplicação Corrigir as inconformidades ou inconsistências dos programas Ensino superior completo ou cursando Ciências da Computação, Engenharia da Computação, Sistemas de Informação ou em áreas correlatas. Linguagens de Programação PHP, Lógica de Programação. Desejável vivência em Banco de Dados, Sistema Operacional, Softwares Auxiliares, Modelagem de Dados, Engenharia de Processamento de Programas.
Analista de Dados - Célula de Operações e Logística;https://www.catho.com.br/vagas/analista-de-dados-celula-de-operacoes-e-logistica/18572424/?origem_apply=busca-de-vagas&entrada_apply=direto;Vila Velha - ES (1);Buscamos um profissional para apoiar as áreas de análises de dados e indicadores da célula de inovação e melhoria - Operações e Logística.Se você tem veia de inovação e facilidade com números e atividades lógicas, aqui é o seu lugar!Candidate-se hoje! Ensino Superior Completo em Ciência de Dados, Engenharias ou áreas afins. Conhecimento do Tableau, Power BI ou Excel avançado. Habilidade para lidar com tarefas de controle e análise. Desejável experiência como Analytics ou Cientista de Dados. Conhecimento de Gestão por Processos.
Técnico Especialista em Manutenção;https://www.catho.com.br/vagas/tecnico-especialista-em-manutencao/18568411/?origem_apply=busca-de-vagas&entrada_apply=direto;Congonhas - MG (1);Apoiar o Supervisor de manutenção tecnicamente na condução da equipe durante a realização das atividades, identificando oportunidades de capacitação e treinamento da equipe. Treinar os executantes de manutenção na consulta de manuais de manutenção, catálogos de peças e softwares de diagnóstico Scania e Mercedes Bens Participar das análises de falha e perfil de perdas junto à Engenharia sendo o responsável por levantar dados para análises de por garantir o cumprimento das ações destas análises. Auditar o processo de execução de manutenção quanto ao cumprimento de procedimentos operacionais, planos de manutenção, instruções dos manuais dos fabricantes e quanto a qualidade das informações registradas sobre as manutenções executadas. Elaborar instruções técnicas e procedimentos operacionais. Contribuir para a melhoria contínua através de implementação de Kaizens e participação em grupo de CCQ. Desenvolver trabalhos e análises técnicas específicas com relatórios técnicos conforme demandados pelo Coordenador de Manutenção. Formação Técnica em Mecânica ou Eletromecânica. Experiência sólida em manutenção de equipamentos móveis de mina com conhecimento em manutenção de caminhões Mercedes Benz e Scania Experiência como Técnico de Manutenção. Pacote Office Intermediário (Windows, Word, Excel, Power Point).
Engenheiro Comercial;https://www.catho.com.br/vagas/engenheiro-comercial/18382513/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Estuda e analisa especificações dos clientes para a elaboração de propostas para o desenvolvimento de projetos. Faz negociação com clientes. Avalia as normas e especificações visando adequar o projeto ou aplicar novos conceitos.  Executa seu trabalho em estrita relação com o departamento de engenharia da empresa registrando todos os dados para compor a documentação técnica do projeto.  Mantém contatos com os clientes atualizando-os quanto ao andamento do projeto, esclarecendo dúvidas etc. bem como reúne-se com parceiros e fornecedores visando manter os cronogramas e os padrões de qualidade estabelecidos.   Mantém-se informado sobre novos conceitos, literatura técnica, novos equipamentos, softwares, cursos de treinamento etc. para atualização tecnológica e suporte às demais áreas da empresa. Engenheiro Mecânico, Eletrifico, Eletrônico, Mecatrônica...  experiência em empresas de energia será desejável , necessário  perfil comercial.  Idioma:  Inglês - Intermediário, Espanhol - Intermediário
Projetista Eletricista - Projetos Subestações Elétricas.;https://www.catho.com.br/vagas/projetista-eletricista-projetos-subestacoes-eletricas/18573538/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (2);Projetos de subestações de alta tensão (mínimo 138kV). Conhecimento em projetos de subestações elétricas de alta tensão e projetos de geração elétrica em geral. Realizar levantamento de dados com a engenharia, diagramas unifilares, dimensionamento de equipamentos para SSAA, especificações técnicas de materiais, desenhos de equipamentos. Elaborar projetos envolvendo: planta de arranjo de equipamentos elétricos, layout geral da subestação e todo o projeto de Instalação elétrica. Habilidades em aplicações Microsoft Office (Word, Excel, PowerPoint). Conhecimento de softwares como: AutoCAD.  Idioma:  Espanhol - Intermediário, Inglês - Intermediário
Programador Delphi;https://www.catho.com.br/vagas/programador-delphi/18339824/?origem_apply=busca-de-vagas&entrada_apply=direto;Rio do Sul - SC (1);Desenvolver e executar a manutenção dos programas e softwares. Desenvolver os programas em conformidade com o padrão de interface, navegação e engenharia de processamento estabelecidas para atendimento da qualidade de toda a aplicação. Corrigir as inconformidades ou inconsistências dos programas. Melhorar as rotinas dos softwares. Ensino superior completo em Ciências da Computação, Engenharia da Computação, Sistemas de Informação, ou em áreas correlatas. Experiência na função será um diferencial. Linguagem de Programação Delphi. Lógica de Programação. Desejável vivência em Banco de Dados, Sistema Operacional, Softwares Auxiliares, Modelagem de Dados, Engenharia de Processamento de Programas. Inglês Técnico.
Analista de BI e Data Science Sênior;https://www.catho.com.br/vagas/analista-de-bi-e-data-science-senior/18413160/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Elaborar análises e modelos para suportar o atingimento dos resultados estratégicos do dr.consulta (receita, custos, NPS, otimização da oferta médica, otimização da utilização dos centros médicos) Identificar novas oportunidades de ganhos de eficiência através da análise de dados e algoritmos de predição Transmitir para a alta administração e demais áreas as conclusões e oportunidades levantadas. Implementar na ponta soluções propostas e validar os resultados Suportar o desenvolvimento de indicadores de resultados desdobrados, a partir de modelagem de dados. Propor e desenvolver novos produtos baseados em dados que agreguem valor aos nossos pacientes e médicos. Ensino Superior Completo, podendo ser em Matemática, Estatística, Ciência da Computação, Ciência de Dados, Engenharias ou áreas afins. Conhecimento de ferramentas de BI e Data Science Experiência prévia na área Linguagem de programação (SQL - Básico e R ou Python - Básico) Autodisciplina, pois vai ter muita autonomia Capacidade analítica Foco em Resultado Resiliência.
Analista de Tecnologia de Pagamentos Pleno (Payments Rel. Manager);https://www.catho.com.br/vagas/analista-de-tecnologia-de-pagamentos-pleno-payments-rel-manager/18585501/?origem_apply=busca-de-vagas&entrada_apply=direto;Florianópolis - SC (1);Será responsável pelo processo de processamento e enriquecimento de dados focado nas operações de conciliação e pagamento de comissões, tanto em relação à execução da operação quanto na evolução e automatização do processo. Será ponto de contato com parceiros para o enriquecimento de informações e conciliações de operações contestadas, estará diretamente conectado com o time de conciliação e pagamentos apoiando esses processo através da disponibilização de dados com eficiência e agilidade e identificação de demandas de soluções de tecnologia (dados + automação). Responsável pela disponibilização de dados para relatórios de funil de conversão de venda, gerenciará o time de processamento de dados de pagamento (analista de dados + Engenheiro de Integração) organizando as demandas identificadas.
Data Analytics - Insights - Pleno;https://www.catho.com.br/vagas/data-analytics-insights-pleno/18528745/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Atuar com análise e modelagem de dados modelagem preditiva, previsão de séries temporais e análise de gráficos painel de controle e ferramentas de relatório como PowerBI ou Tableau. Antecedentes em Matemática Aplicada, Estatística, Informática, Comércio, ou Engenharia Experiência com análise e modelagem de dados Experiência em modelagem preditiva, previsão de séries temporais e análise de gráficos Experiência com painel de controle e ferramentas de relatório como PowerBI ou Tableau Capacidade de discutir análises e aspectos técnicos com um público empresarial Histórico de execução bem sucedida em um ambiente de equipe Fortes habilidades de comunicação com capacidade de processar e explicar conceitos técnicos complexos e alinhar a organização às decisões.  Idioma: Inglês Avançado.
Data Architect;https://www.catho.com.br/vagas/data-architect/18488095/?origem_apply=busca-de-vagas&entrada_apply=direto;Campinas - SP (1);Atuar como arquiteto de dados e ser o condutor de desenho de tecnologias de dados e modelos de entidades e ETL para os projetos de desenvolvimento de produtos analíticos e de aplicação para os squads de desenvolvimento, área de ANALYTICS & INTELLIGENCE e usuários de BI Trabalhar em conjunto e alinhamento tático e estratégico aos demais arquitetos e líderes das áreas de TECHNOLOGY & INTELLIGENCE, assim como analisar requerimentos funcionais e não-funcionais da área de PRODUCT Introduzir novas práticas e tecnologias, através de Provas de Conceito e Tecnologia, treinar e disseminar os resultados e conhecimentos para implantação nos projetos Liderar os times na direção de resolução de problemas identificados, pesquisando, e coordenando os recursos necessários para o efetivo troubleshoot e diagnóstico de problemas complexos dos projetos e suas soluções propostas Avaliar novas tecnologias e sua aplicabilidade para o negócio Extrair e traduzir as necessidades e requerimentos em alternativas e soluções para a ingestão, transformação e processamento de vários recursos de dados estruturados e desestruturados, identificando riscos e impactos, e os ajustes sobre planejamento para facilitar a gestão de tomada de decisão Liderar a direção técnica e a evolução da arquitetura de dados através de revisões de arquitetura junto aos squads e produtos envolvidos nos projetos Ativamente monitorar as unidades de negócio e seus sistemas visando a saúde e desenho das soluções e tecnologias de dados, assim como escrever propostas de remediação e causas de tendências negativas na arquitetura Proativamente monitorar os novos desenvolvimentos para a descoberta de necessidades de ajustes ao data lake e data warehouse, ou processamento de dados que deveria evoluir em uma infraestrutura e plataforma aberta de dados, compartilhada e de fácil acesso Proativamente pesquisar, monitorar, aprender e validar avanços da indústria e tecnologia, e continuamente construir alianças para explorar maneiras de alavancar e avançar as oportunidades técnicas. Forte entendimento de linguagens de programação, código, padrões, frameworks de bancos de dados Domínio e conhecimento de linguagens de programação como, Python, Numpy, Pandas, PySpark, assim como SQL, NOSQL, soluções de dados como AWS Glue, S3, Glacier, Redshift, MongoDB, Elasticsearch, Stitch, Airflow, um expert na disciplina de engenharia de dados Expert na pluralidade de tecnologias como, Sistemas de Processamento Paralelo e Distribuído, em Nuvem, Query de dados, Data Mining, linguagens estruturadas e declarativas e computação de alta-performance, escalabilidade e resiliência Conhecimento de UML e ferramentas de modelagem, para desenho de modelos de bancos de dados, tabelas, arquivos, ETC,,armazenamento de dados, em uma arquitetura orientada a serviços, protocolos de integração e comunicação entre sistemas Entendimento de sistemas operacionais como Windows e Linux Fortes habilidades de organização, planejamento de projetos, gestão do tempo e mudanças entre grupos funcionais múltiplos e áreas, assim como delegação envolvendo priorização, re-priorização de projetos de vários tamanhos e complexidades Experiência avançada em resolução de problemas envolvendo times de liderança, identificando, pesquisando e coordenando recursos necessários para efetivamente diagnosticar questões complexas de projeto, sucesso em extrair e traduzir descobertas de alternativas e soluções, identificando riscos e impactos, assim como ajustes de cronogramas para facilitar as tomadas de decisão dos líderes Habilidade avançada de comunicação (verbal e escrita) e serviço ao cliente. Habilidades interpessoais e apresentação para vastas audiências incluindo a liderança e gestores executivos, clientes, etc. Incluindo dicção, terminologia e apresentando informação de forma concisa e efetiva em diferentes meios de comunicação.   Você terá destaque se:  Tem experiência em arquitetar dados estruturados e desestruturados, big data em nuvem Em modelar, documentar e descrever arquiteturas de dados For hands-on e independente ao desenvolver Provas de Conceito e de Tecnologia Ter implementado projetos de infraestrutura de servidores, processamento de dados e serviços de bancos de dados e big data em nuvem Ter prática de arquitetura no modelo ágil.   Soft Skills  Forte desejo de auto-desenvolvimento e aprimoramento Desafia o status-quo de forma construtiva Foco nos aspectos do negócio e visão comercial para a decisões de tecnologia Busca inovar, pensar Lean com foco em entrega de valor contínuo Abertura para feedback Facilidade com trabalho em time.
Analista de Negócios Sênior;https://www.catho.com.br/vagas/analista-de-negocios-senior/18599901/?origem_apply=busca-de-vagas&entrada_apply=direto;Santos - SP (1);Cria as especificações funcionais, com base nas necessidades de negócio, podendo sugerir novas soluções funcionais para as áreas solicitantes. Acompanha o desenvolvimento da solução de acordo com os especificações funcionais. Realiza a validação funcional do sistema desenvolvido, de acordo com o especificações funcional. Assegura o funcionamento dos sistemas desenvolvidos e contratados, mantendo o apoio mutuo entre todas as áreas envolvidas nesse processo, sejam internas ou externas ao departamento, na solução de problemas. Cria e mantém manuais de uso das soluções entregues. Coordena a homologação da solução desenvolvida e garante o aceite por parte do solicitante. Cria planos de testes para as soluções demandadas. Ensino Superior completo em áreas correlatas a função (IT). Desejável Pós Graduação. Experiência anterior em modelagem de dados e engenharia de requisitos. Experiência anterior na função. Pacote Office avançado.  Idioma:  Inglês - Fluente
Analista de Status Pleno (Status Rel. Manager);https://www.catho.com.br/vagas/analista-de-status-pleno-status-rel-manager/18585512/?origem_apply=busca-de-vagas&entrada_apply=direto;Florianópolis - SC (1);Será responsável pelo processo de processamento e enriquecimento de dados de status de solicitações realizadas pela plataforma Franq disponibilizados pelos diferentes parceiro financeiros. Será ponto de contato com parceiros para o enriquecimento de informações e garantia de assiduidade na entrega de informações pelos parceiros, bem como a qualidade destas, apoiará o time de CS no entendimento dos status das solicitações e esclarecimentos de dúvidas, bem como, disponibilização de dados de detalhamento de status de operações. Apoiará o time de comunicação na viabilização de transmissão da informação referente aos status das operações aos PBs. Garantirá a qualidade e enriquecimento das informações pertinentes a status tanto dentro da plataformas Franq quanto àquelas provenientes de parceiros, responsável pela disponibilização de dados para relatórios de funil de conversão de venda. Gerenciará o time de processamento de dados de status (analista de dados + Engenheiro de Integração + Analista de CRO) organizando demandas identificadas juntamente ao time de CS e Marketing.
Analista Digital Pleno;https://www.catho.com.br/vagas/analista-digital-pleno/18451197/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Superior completo nas áreas: Estatística/Engenharia de Produção/Matemática Experiência em áreas de CRM/inteligência de dados/BI Experiência em criação de dashboards direcionados para tomadas de decisão Experiência em projetos de implementação de Data Driven Conhecimento em Excel Avançado, Access Conhecimento em Salesforce Experiência em Framework de processamento de dados (especificar) Experiência com banco de dados e ferramentas de visualização (SQL Server, Pyhton, Looker, Tableau, Power BI) Desenvolver modelos estatísticos preditivos (criação, análise e manutenção) para suporte a tomada de decisão Trabalhar na especificação, desenvolvimento e estruturação de projetos de data Science Atuar em diversas etapas do projeto de data Science: transformação, limpeza de dados, engenharia, modelagem e visualização Implementar melhores práticas, arquiteturas, algoritmos e metodologias orientadas a dados Gerar análises e plano de ação para melhoria de KPIs.
